id,score_date,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_2468303,2023-01-13,8.0,0.125,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10683389,2023-02-10,8.0,0.5,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9026784,2023-01-13,16.0,0.285714286,14.0,16.0,0.0,1.0,0.875,0.875,0.0,0.0
JMAN_9897409,2023-01-13,8.0,0.166666667,6.0,8.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_2335690,2023-01-27,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2475069,2023-03-31,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9325725,2023-03-10,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2481518,2023-03-10,15.0,0.0,13.0,15.0,0.0,1.0,0.866666667,0.866666667,0.0,0.0
JMAN_2481392,2023-03-24,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2402232,2023-02-17,40.0,0.0625,30.0,40.0,0.0,1.0,0.8,0.75,1.0,0.0
JMAN_2461046,2023-02-10,9.0,0.444444444,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2450157,2023-01-27,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9007825,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9015562,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10080251,2023-01-27,8.0,0.0,5.0,8.0,0.0,1.0,0.625,0.625,0.0,0.0
JMAN_9017319,2023-03-31,4.0,0.25,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9079368,2023-03-24,4.0,0.25,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10410810,2023-03-10,30.0,0.0,8.0,21.0,0.0,1.0,0.266666667,0.380952381,0.0,1.0
JMAN_14456696,2023-03-31,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9075122,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2441495,2023-01-27,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2467751,2023-01-27,9.0,0.333333333,9.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_16875693,2023-02-10,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2478411,2023-02-10,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_10364413,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2431752,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2468511,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10670367,2023-03-17,19.0,0.157894737,12.0,18.0,0.0,1.0,1.0,0.666666667,1.0,0.0
JMAN_9391855,2023-03-24,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9391855,2023-03-17,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9003564,2023-01-27,7.0,0.142857143,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2432487,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2475499,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_15336980,2023-02-10,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2463558,2023-02-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9181146,2023-03-31,8.870751341681574,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0
JMAN_9056802,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14071267,2023-03-17,5.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9022776,2023-03-31,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9322658,2023-03-31,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10410810,2023-02-24,21.0,0.0,8.0,21.0,0.0,1.0,0.380952381,0.380952381,0.0,0.0
JMAN_9242624,2023-03-03,13.0,0.1,10.0,13.0,0.0,1.0,0.769230769,0.769230769,0.0,0.0
JMAN_18409532,2023-01-27,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9029729,2023-03-24,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2470525,2023-03-31,5.0,0.5,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_9005620,2023-01-27,3.0,0.333333333,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2470525,2023-03-03,5.0,0.75,4.0,5.0,0.0,0.0,0.8,0.8,0.0,0.0
JMAN_2478212,2023-03-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2470525,2023-03-10,5.0,0.25,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_2471638,2023-03-10,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9008192,2023-03-10,15.0,0.0,12.0,15.0,0.0,0.0,0.8,0.8,0.0,0.0
JMAN_2483316,2023-02-10,7.0,0.285714286,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9052714,2023-03-17,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2473315,2023-01-13,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9023355,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9021826,2023-03-17,9.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9020100,2023-03-17,15.0,0.066666667,15.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9258120,2023-02-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2475871,2023-01-27,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2461549,2023-01-13,7.0,0.285714286,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9019244,2023-01-20,7.0,0.428571429,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9006490,2023-03-31,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9000902,2023-03-03,4.0,0.0,3.0,4.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_14519900,2023-03-10,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9047481,2023-02-17,8.0,0.0,6.0,8.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_9047481,2023-02-10,8.0,0.0,6.0,8.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_2463558,2023-03-24,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2478786,2023-01-13,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9182744,2023-01-20,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479696,2023-01-27,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9383192,2023-01-13,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2481501,2023-03-10,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2470977,2023-03-31,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2448716,2023-01-13,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9014500,2023-02-10,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18409535,2023-02-10,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2441174,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18411660,2023-03-17,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2453703,2023-01-13,6.0,0.6,5.0,6.0,0.0,0.0,0.833333333,0.833333333,0.0,0.0
JMAN_10026734,2023-01-06,10.0,0.0,5.0,5.0,0.0,1.0,0.5,1.0,0.0,1.0
JMAN_10747452,2023-01-27,4.0,0.5,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18410387,2023-02-10,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2473347,2023-01-27,11.0,0.454545455,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2467128,2023-01-06,18.0,0.0,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9332838,2023-02-03,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2458607,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
JMAN_9208195,2023-03-10,42.0,0.025,36.0,36.0,0.0,1.0,0.952380952,1.0,0.0,1.0
JMAN_18410810,2023-02-10,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18394406,2023-03-24,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9018166,2023-01-27,8.0,0.0,7.0,7.0,0.0,0.0,0.875,1.0,0.0,1.0
JMAN_2479836,2023-02-03,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2478377,2023-02-03,3.0,0.0,2.0,2.0,0.0,1.0,0.666666667,1.0,0.0,1.0
JMAN_9001356,2023-02-03,54.0,0.019607843,51.0,54.0,0.0,1.0,0.944444444,0.944444444,0.0,0.0
JMAN_9003668,2023-03-03,6.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2469242,2023-02-24,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9926068,2023-01-13,8.0,0.25,7.0,8.0,0.0,1.0,1.0,0.875,1.0,0.0
JMAN_18409548,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2448185,2023-01-06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2433431,2023-02-10,4.0,0.0,3.0,4.0,0.0,0.0,0.75,0.75,0.0,0.0
JMAN_18410834,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_10583513,2023-02-24,135.0,0.340740741,126.0,130.0,0.0,1.0,1.0,0.969230769,1.0,0.0
JMAN_10929230,2023-03-03,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2456605,2023-02-17,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2452274,2023-02-10,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14567352,2023-02-03,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9020327,2023-03-24,12.0,0.222222222,9.0,12.0,0.0,0.0,0.75,0.75,0.0,0.0
JMAN_9086153,2023-03-24,10.0,0.1,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2480951,2023-03-03,2.0,0.5,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2458607,2023-03-31,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2476200,2023-03-24,9.0,0.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9036409,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9003334,2023-03-17,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9023511,2023-03-31,133.0,0.351648352,96.0,133.0,0.0,1.0,0.684210526,0.721804511,0.0,1.0
JMAN_9006490,2023-03-03,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9006490,2023-02-24,3.0,0.333333333,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9377382,2023-01-13,48.0,0.021276596,46.0,47.0,0.0,1.0,0.979166667,0.978723404,1.0,0.0
JMAN_18410384,2023-02-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9623963,2023-02-24,6.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9027650,2023-01-27,10.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18410830,2023-03-24,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_14142262,2023-03-03,3.0,0.666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2477395,2023-01-20,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_2453223,2023-01-06,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9119221,2023-02-24,135.0,0.338345865,130.0,135.0,0.0,1.0,0.985185185,0.962962963,1.0,0.0
JMAN_9038279,2023-02-17,107.0,0.036363636,84.0,105.0,0.0,1.0,0.514018692,0.8,0.0,1.0
JMAN_2446861,2023-02-17,11.0,0.090909091,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2412645,2023-03-31,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410388,2023-02-17,4.0,0.0,8.789672861828274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9034076,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2329335,2023-03-31,7.0,0.428571429,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2373631,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2473799,2023-02-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10683389,2023-01-13,8.0,0.25,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9210682,2023-03-17,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9003814,2023-03-03,10.0,0.0,9.0,10.0,0.0,1.0,0.9,0.9,0.0,0.0
JMAN_10933641,2023-02-24,10.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9002599,2023-03-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18391759,2023-02-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2455695,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2439655,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2420440,2023-03-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9005782,2023-01-20,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14142262,2023-03-31,3.0,0.666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18409535,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2272460,2023-02-10,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9163394,2023-03-31,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9052714,2023-02-10,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9000512,2023-03-31,12.0,0.25,12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9014680,2023-02-03,7.0,0.142857143,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2475334,2023-01-27,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9277805,2023-01-27,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_1061593,2023-01-06,10.0,0.1,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9028695,2023-01-27,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2436197,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12452245,2023-01-13,4.0,0.0,4.0,7.0,0.0,1.0,0.5,0.571428571,0.0,1.0
JMAN_18409953,2023-03-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2439784,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9108211,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9036732,2023-03-17,19.0,0.315789474,19.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9002990,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11837797,2023-02-10,15.0,0.2,14.0,15.0,0.0,1.0,1.0,0.933333333,1.0,0.0
JMAN_18410387,2023-02-03,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2433825,2023-02-10,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2255243,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18315630,2023-01-27,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2468379,2023-01-13,4.0,0.25,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2453359,2023-01-20,5.0,0.4,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021088,2023-03-10,3.0,0.666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9026067,2023-02-24,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2458864,2023-03-24,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18390989,2023-01-06,4.0,0.0,8.789672861828274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2475499,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457086,2023-01-13,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18410384,2023-03-31,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18410384,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9001220,2023-02-10,5.0,0.4,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2461772,2023-03-31,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2456787,2023-03-24,20.0,0.5,20.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2466310,2023-03-10,9.0,0.0,8.0,9.0,0.0,1.0,0.888888889,0.888888889,0.0,0.0
JMAN_11272416,2023-03-10,10.0,0.2,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021651,2023-01-27,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2468132,2023-03-03,2.0,0.0,2.0,6.0,0.0,1.0,1.0,0.333333333,1.0,0.0
JMAN_2453833,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9010238,2023-03-17,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
JMAN_2453223,2023-02-03,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2477792,2023-03-17,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2420440,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2476052,2023-02-17,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18409535,2023-03-31,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9075404,2023-01-27,3.0,0.0,8.0,15.0,0.0,0.0,1.0,0.533333333,1.0,0.0
JMAN_18127937,2023-01-06,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9022086,2023-02-10,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9396302,2023-01-06,43.0,0.026315789,41.0,43.0,0.0,1.0,0.88372093,0.953488372,0.0,1.0
JMAN_9034116,2023-01-06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481547,2023-01-06,5.0,0.0,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_9005021,2023-03-24,3.0,0.333333333,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9036409,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_1061593,2023-03-31,10.0,0.2,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10243552,2023-03-03,8.0,0.125,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18161158,2023-01-13,14.0,0.0,8.789672861828274,14.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2470882,2023-02-24,3.0,0.666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2464269,2023-03-24,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.666666667,1.0,0.0
JMAN_2445669,2023-02-03,15.0,0.066666667,14.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2439899,2023-03-24,9.0,0.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9023361,2023-01-13,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10583513,2023-01-27,130.0,0.293650794,128.0,130.0,0.0,1.0,0.969230769,0.984615385,0.0,1.0
JMAN_2481522,2023-02-24,37.0,0.117647059,34.0,34.0,0.0,1.0,0.918918919,1.0,0.0,1.0
JMAN_16161349,2023-01-20,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9005782,2023-03-24,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2470525,2023-03-24,5.0,0.4,4.0,5.0,0.0,1.0,1.0,0.8,1.0,0.0
JMAN_2463072,2023-01-20,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2471638,2023-02-24,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18170555,2023-01-27,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18411660,2023-01-27,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_13241134,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14726436,2023-03-03,3.0,0.5,2.0,3.0,1.0,0.0,0.666666667,0.666666667,0.0,0.0
JMAN_18409944,2023-01-06,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9052714,2023-02-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9999715,2023-01-06,15.0,0.0,14.0,15.0,0.0,1.0,0.933333333,0.933333333,0.0,0.0
JMAN_2481357,2023-02-10,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_18410810,2023-03-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2447279,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2383362,2023-03-10,2.0,0.666666667,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2414128,2023-01-13,11.0,0.454545455,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2331172,2023-03-31,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2437713,2023-01-13,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11673207,2023-01-27,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2319823,2023-01-27,4.0,0.25,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2358714,2023-02-24,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9001356,2023-01-06,54.0,0.019607843,51.0,54.0,0.0,1.0,0.944444444,0.944444444,0.0,0.0
JMAN_9007134,2023-02-10,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_15078349,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_15044959,2023-02-03,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2476321,2023-02-03,4.0,0.5,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9001380,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2411898,2023-03-31,5.0,0.5,4.0,5.0,0.0,0.0,0.8,0.8,0.0,0.0
JMAN_1862669,2023-03-10,11.0,0.0,11.0,11.0,0.0,1.0,0.909090909,1.0,0.0,1.0
JMAN_2441495,2023-03-31,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2453833,2023-03-24,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2407642,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2453205,2023-03-24,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2375196,2023-02-03,4.0,0.0,3.0,4.0,0.0,0.0,0.75,0.75,0.0,0.0
JMAN_9006660,2023-02-10,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
