id,score_date,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr
JMAN_9471063,2023-02-17,4500.0,3576.0,-924.0,0.0,0.0,3000.0
JMAN_10575478,2023-01-13,42792.0,42792.0,0.0,0.0,0.0,0.0
JMAN_10683389,2023-03-17,7584.0,7584.0,0.0,0.0,0.0,0.0
JMAN_2459144,2023-02-03,4104.0,4560.0,456.0,0.0,456.0,0.0
JMAN_9003814,2023-03-17,3184.92,3262.32,0.0,77.4,0.0,0.0
JMAN_2452060,2023-03-03,8153.28,8473.08,0.0,319.8,0.0,0.0
JMAN_9028695,2023-01-13,4296.0,4296.0,0.0,0.0,0.0,0.0
JMAN_2475298,2023-02-10,58356.0,43722.0,-14634.0,0.0,0.0,-32760.0
JMAN_9228504,2023-01-20,20531.64,20772.0,0.0,240.36,0.0,0.0
JMAN_9028695,2023-02-17,4296.0,5256.0,960.0,0.0,0.0,0.0
JMAN_2379983,2023-03-31,720.0,720.0,0.0,0.0,0.0,0.0
JMAN_18351475,2023-01-20,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2478859,2023-02-03,1596.0,1596.0,0.0,0.0,0.0,0.0
JMAN_2449786,2023-01-20,8946.48,9339.24,0.0,392.76,0.0,0.0
JMAN_18410824,2023-03-24,420.0,552.0,132.0,0.0,0.0,0.0
JMAN_2464269,2023-01-06,4560.48,10591.926642995482,-4640.28,79.8,-1329.84,-2778.48
JMAN_2402232,2023-03-03,76437.0,63548.04,-15287.4,2398.44,-15287.4,0.0
JMAN_2477855,2023-03-17,1019.16,1044.0,0.0,24.84,0.0,0.0
JMAN_9021422,2023-03-24,1368.0,1368.0,0.0,0.0,0.0,0.0
JMAN_2466897,2023-02-10,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_1286382,2023-03-10,68400.0,89352.0,20952.0,0.0,-7200.0,0.0
JMAN_2294639,2023-01-06,1056.0,10591.926642995482,-1056.0,0.0,0.0,-1056.0
JMAN_10148809,2023-02-17,18000.0,18000.0,0.0,0.0,0.0,0.0
JMAN_9028146,2023-01-13,12324.0,12324.0,0.0,0.0,0.0,0.0
JMAN_16871480,2023-03-03,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_18409542,2023-02-03,7273.08,7413.96,0.0,140.88,0.0,0.0
JMAN_2478294,2023-01-20,321.6,325.32,0.0,3.72,0.0,0.0
JMAN_2444949,2023-03-10,936.0,10591.926642995482,-936.0,0.0,0.0,-336.0
JMAN_9754365,2023-03-10,3168.0,3528.0,360.0,0.0,0.0,0.0
JMAN_13756971,2023-01-20,10712.4,13272.0,2559.6,0.0,0.0,0.0
JMAN_2383362,2023-01-06,2136.0,2136.0,0.0,0.0,0.0,0.0
JMAN_9000902,2023-03-24,4590.24,4810.68,0.0,220.44,0.0,0.0
JMAN_9334156,2023-03-24,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9014472,2023-02-10,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9228504,2023-02-03,20728.32,21129.6,0.0,401.28,0.0,0.0
JMAN_2319823,2023-02-17,259.8,264.84,0.0,5.04,0.0,0.0
JMAN_9334156,2023-01-13,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2469850,2023-01-20,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2319823,2023-02-24,259.8,264.84,0.0,5.04,0.0,0.0
JMAN_2478377,2023-03-31,2445.96,2505.36,0.0,59.4,0.0,0.0
JMAN_9129318,2023-03-17,141408.48,107655.6,-36307.56,2554.68,-36307.5827,0.0
JMAN_18341492,2023-03-31,420.0,552.0,132.0,0.0,0.0,0.0
JMAN_2331004,2023-03-24,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_10078002,2023-02-17,21384.0,22572.0,1188.0,0.0,1188.0,0.0
JMAN_10990609,2023-03-17,1416.0,1416.0,0.0,0.0,0.0,0.0
JMAN_2463960,2023-03-17,217.92,228.36,0.0,10.44,0.0,0.0
JMAN_9892189,2023-02-03,228.0,10591.926642995482,-228.0,0.0,0.0,-228.0
JMAN_9029087,2023-01-27,9540.0,9540.0,0.0,0.0,0.0,0.0
JMAN_9668954,2023-03-31,3268.32,4110.48,685.08,345.6,685.08,0.0
JMAN_2447191,2023-02-10,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_18127929,2023-03-10,684.0,552.0,-132.0,0.0,-228.0,0.0
JMAN_2482911,2023-02-10,6144.0,6144.0,0.0,0.0,0.0,0.0
JMAN_2478470,2023-02-03,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_9026067,2023-02-17,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_18410810,2023-02-24,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_9028450,2023-01-13,2052.0,2280.0,228.0,0.0,228.0,0.0
JMAN_16719774,2023-03-03,2100.0,2760.0,660.0,0.0,0.0,0.0
JMAN_9045968,2023-02-10,265.92,339.48,61.76,734.56,0.0,0.0
JMAN_9111310,2023-02-10,2700.0,2700.0,0.0,0.0,0.0,0.0
JMAN_2472640,2023-03-17,3050.52,3197.04,0.0,146.52,0.0,0.0
JMAN_1061593,2023-03-10,18000.0,19800.0,1800.0,0.0,1800.0,0.0
JMAN_2479009,2023-02-10,2136.0,2136.0,0.0,0.0,0.0,0.0
JMAN_2445795,2023-01-13,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_2447281,2023-01-27,1672.8,2916.0,1243.2,0.0,805.8,0.0
JMAN_2481392,2023-03-03,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_11633303,2023-03-17,15168.0,15168.0,0.0,0.0,0.0,0.0
JMAN_18391388,2023-01-20,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_9002816,2023-02-10,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9031383,2023-03-17,2124.0,2484.0,360.0,0.0,0.0,0.0
JMAN_9100265,2023-01-06,3600.0,3600.0,0.0,0.0,0.0,0.0
JMAN_2441174,2023-03-03,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_11126390,2023-03-24,6144.0,7008.0,864.0,0.0,0.0,0.0
JMAN_14331200,2023-03-31,1525.2,1598.52,0.0,345.6,0.0,0.0
JMAN_18410409,2023-01-13,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2351429,2023-02-03,64.92,66.24,0.0,1.32,0.0,0.0
JMAN_2448722,2023-03-03,624.24,648.72,0.0,24.48,0.0,0.0
JMAN_2474115,2023-02-10,3924.0,5004.0,1080.0,0.0,0.0,0.0
JMAN_9410413,2023-02-17,1295.04,10591.926642995482,-1295.04,0.0,0.0,-1295.04
JMAN_9124812,2023-03-03,108.0,319.2,211.2,0.0,108.0,0.0
JMAN_9208195,2023-01-20,64800.0,90000.0,25200.0,0.0,25200.0,0.0
JMAN_2454663,2023-01-27,192.96,195.24,0.0,2.28,0.0,0.0
JMAN_9004478,2023-03-17,4182.0,4182.0,0.0,0.0,0.0,0.0
JMAN_2479627,2023-01-27,16632.0,16632.0,0.0,0.0,0.0,0.0
JMAN_18410402,2023-02-17,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_9002897,2023-03-31,5044.8,7751.16,2621.4,84.96,2621.34,0.0
JMAN_2473789,2023-01-13,17520.0,17520.0,0.0,0.0,0.0,0.0
JMAN_10936108,2023-03-31,33264.0,11880.0,-21384.0,0.0,-21384.0,0.0
JMAN_9026885,2023-02-03,4296.0,4296.0,0.0,0.0,0.0,0.0
JMAN_12452245,2023-03-24,708.0,10591.926642995482,-708.0,0.0,0.0,-708.0
JMAN_14071267,2023-03-31,4266.0,4564.8,298.8,0.0,0.0,0.0
JMAN_2457694,2023-02-17,756.0,852.0,96.0,0.0,0.0,0.0
JMAN_9021651,2023-03-03,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9242624,2023-03-10,26166.84,10591.926642995482,-27175.92,1009.08,0.0,-27175.92
JMAN_2478411,2023-01-20,102.0,102.0,0.0,0.0,0.0,0.0
JMAN_9811811,2023-02-17,14364.0,19488.0,5124.0,0.0,0.0,0.0
JMAN_9275311,2023-02-17,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2462569,2023-02-03,1623.48,1654.92,0.0,31.44,0.0,0.0
JMAN_2473478,2023-03-17,6369.72,6524.52,0.0,154.8,0.0,0.0
JMAN_2457731,2023-02-17,129.84,132.36,0.0,2.52,0.0,0.0
JMAN_9021732,2023-02-10,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9075404,2023-02-10,3491.04,3558.72,0.0,67.68,0.0,0.0
JMAN_2483316,2023-02-24,420.0,420.0,0.0,0.0,0.0,0.0
JMAN_18278892,2023-03-17,1260.0,1260.0,0.0,0.0,0.0,0.0
JMAN_18409554,2023-03-31,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_18362448,2023-01-06,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2476115,2023-02-03,8865.84,9258.12,0.0,392.28,0.0,0.0
JMAN_2464445,2023-01-20,4152.0,4152.0,0.0,0.0,0.0,0.0
JMAN_2477864,2023-03-31,648.0,792.0,144.0,0.0,0.0,0.0
JMAN_11762688,2023-02-10,5940.0,8316.0,2376.0,0.0,2376.0,0.0
JMAN_2469551,2023-01-13,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_12472512,2023-03-10,5940.0,5940.0,0.0,0.0,0.0,0.0
JMAN_2481898,2023-03-31,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_2481518,2023-02-10,7920.0,7920.0,0.0,0.0,0.0,0.0
JMAN_12581551,2023-01-20,816.0,1224.0,408.0,0.0,408.0,0.0
JMAN_9040231,2023-03-03,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2436473,2023-02-24,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2468367,2023-01-27,8316.0,8316.0,0.0,0.0,0.0,0.0
JMAN_9357280,2023-02-10,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_10190396,2023-03-03,18960.0,10591.926642995482,-18960.0,0.0,0.0,-18960.0
JMAN_16161349,2023-03-10,420.0,10591.926642995482,-420.0,0.0,0.0,-420.0
JMAN_2325725,2023-01-20,115.8,117.12,0.0,1.32,0.0,0.0
JMAN_9031290,2023-03-03,1500.0,1500.0,0.0,0.0,0.0,0.0
JMAN_2375471,2023-01-13,10296.0,11232.0,936.0,0.0,936.0,0.0
JMAN_2311004,2023-01-13,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9173832,2023-03-03,336.0,408.0,72.0,0.0,0.0,0.0
JMAN_9057731,2023-01-06,3480.0,3480.0,0.0,0.0,0.0,0.0
JMAN_9773302,2023-01-13,115.8,117.12,0.0,1.32,0.0,0.0
JMAN_9032834,2023-01-06,2784.0,2784.0,0.0,0.0,0.0,0.0
JMAN_9035528,2023-01-27,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_12444009,2023-01-27,3455.4,3495.84,0.0,40.44,0.0,0.0
JMAN_12791979,2023-02-24,1764.0,588.0,-1176.0,0.0,-1176.0,0.0
JMAN_18411647,2023-01-13,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2448129,2023-01-13,6492.0,6777.12,0.0,285.12,0.0,0.0
JMAN_9008366,2023-02-24,64938.0,42630.12,-23565.72,1257.84,-19522.512,0.0
JMAN_14450264,2023-03-03,3792.0,4272.0,480.0,0.0,0.0,0.0
JMAN_9002599,2023-03-24,63.72,65.28,0.0,1.56,0.0,0.0
JMAN_9142835,2023-03-17,13500.0,14849.4,1349.4,0.0,1350.0,0.0
JMAN_18410807,2023-02-24,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_2481280,2023-03-17,816.0,816.0,0.0,0.0,0.0,0.0
JMAN_18410839,2023-03-17,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_18362857,2023-03-17,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_18411239,2023-02-24,1260.0,1260.0,0.0,0.0,0.0,0.0
JMAN_9014565,2023-01-27,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2463460,2023-02-24,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_2471859,2023-02-17,1752.0,1752.0,0.0,0.0,0.0,0.0
JMAN_2483165,2023-03-03,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2451145,2023-02-24,4246.8,5520.72,1171.2,102.72,0.0,0.0
JMAN_9164427,2023-01-20,95232.0,95232.0,0.0,0.0,0.0,0.0
JMAN_9747161,2023-01-27,5340.0,5340.0,0.0,0.0,0.0,0.0
JMAN_9016383,2023-03-10,1704.0,2016.0,312.0,0.0,0.0,0.0
JMAN_9182542,2023-02-03,1740.0,2760.0,1020.0,0.0,0.0,0.0
JMAN_2402799,2023-03-17,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2458404,2023-01-13,1140.0,1260.0,120.0,0.0,120.0,0.0
JMAN_9325725,2023-02-17,1773.12,2083.08,222.48,87.48,222.465,0.0
JMAN_9729502,2023-03-10,768.0,10591.926642995482,-768.0,0.0,0.0,-768.0
JMAN_18409550,2023-01-13,1044.0,1044.0,0.0,0.0,0.0,0.0
JMAN_9001220,2023-02-03,5340.0,5340.0,0.0,0.0,0.0,0.0
JMAN_9086113,2023-01-13,1152.0,1152.0,0.0,3114.24,0.0,0.0
JMAN_2445669,2023-03-24,5414.28,5872.08,326.52,131.28,326.5129412,0.0
JMAN_10445041,2023-01-20,4752.0,4752.0,0.0,0.0,0.0,0.0
JMAN_9322658,2023-03-10,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9021651,2023-01-20,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9022776,2023-02-10,1896.24,1932.96,0.0,36.72,0.0,0.0
JMAN_18362857,2023-01-27,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_2453773,2023-03-17,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_9003316,2023-01-27,4140.0,5556.0,1416.0,0.0,1416.0,0.0
JMAN_2479496,2023-03-03,480.0,480.0,0.0,0.0,0.0,0.0
JMAN_9014500,2023-03-24,3156.0,3156.0,0.0,0.0,0.0,0.0
JMAN_2475042,2023-02-17,1632.0,3456.0,1824.0,0.0,984.0,0.0
JMAN_14724130,2023-03-17,9003.96,9003.96,0.0,0.0,0.0,0.0
JMAN_18411660,2023-03-10,456.0,0.0,-456.0,0.0,0.0,-456.0
JMAN_9031987,2023-01-20,60648.0,77760.0,17112.0,0.0,2592.0,0.0
JMAN_9043466,2023-03-24,20523.48,21531.12,499.56,508.08,0.0,499.56
JMAN_18410816,2023-03-03,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_18127929,2023-01-06,684.0,456.0,-228.0,0.0,-228.0,0.0
JMAN_2311004,2023-01-06,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_18410387,2023-01-20,840.0,840.0,0.0,0.0,0.0,0.0
JMAN_2430783,2023-03-24,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9773302,2023-01-20,115.8,117.12,0.0,1.32,0.0,0.0
JMAN_9020100,2023-02-10,974.04,1191.48,195.84,21.6,195.912,0.0
JMAN_9018059,2023-03-31,2340.0,2904.0,564.0,0.0,0.0,0.0
JMAN_9081717,2023-02-17,2112.0,2616.0,504.0,0.0,0.0,0.0
JMAN_9036409,2023-02-03,708.0,828.0,120.0,0.0,0.0,0.0
JMAN_2469141,2023-02-10,1773.12,1542.96,-296.64,66.48,-296.62,0.0
JMAN_9391855,2023-01-13,1742.88,1819.32,0.0,328.2,0.0,0.0
JMAN_9016383,2023-02-24,1704.0,2016.0,312.0,0.0,0.0,0.0
JMAN_2402799,2023-01-13,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2402799,2023-02-03,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2472663,2023-03-03,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_13302332,2023-02-03,14143.44,22837.56,7677.96,1016.16,775.4302041,0.0
JMAN_2472306,2023-02-17,221.64,231.48,0.0,9.84,0.0,0.0
JMAN_9037476,2023-03-10,3540.0,10591.926642995482,-3540.0,0.0,0.0,-3540.0
JMAN_2464850,2023-01-27,4284.36,2274.12,-2105.88,95.64,-2105.9,0.0
JMAN_2469134,2023-03-03,39600.0,39600.0,0.0,0.0,0.0,0.0
JMAN_2388391,2023-02-17,443.28,1388.64,890.64,54.72,222.6,667.92
JMAN_14071267,2023-02-03,3412.8,4266.0,853.2,0.0,853.2,0.0
JMAN_9814943,2023-02-03,30960.0,30960.0,0.0,0.0,0.0,0.0
JMAN_2456787,2023-01-13,22737.96,25320.72,2280.48,307.44,2264.412,0.0
JMAN_10473228,2023-03-03,54796.44,66676.44,11880.0,0.0,11449.08458,0.0
JMAN_9043399,2023-03-17,3490.68,3575.52,0.0,84.84,0.0,0.0
JMAN_2467751,2023-01-20,17367.12,17570.28,0.0,203.16,0.0,0.0
JMAN_2479496,2023-03-24,480.0,480.0,0.0,0.0,0.0,0.0
JMAN_9321490,2023-03-17,7128.0,7128.0,0.0,0.0,0.0,0.0
JMAN_2456322,2023-01-27,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_9010238,2023-02-17,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2375471,2023-02-10,10296.0,11232.0,936.0,0.0,936.0,0.0
JMAN_9003728,2023-03-10,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_2431752,2023-03-17,566.52,593.64,0.0,27.12,0.0,0.0
JMAN_18391757,2023-02-17,420.0,420.0,0.0,0.0,0.0,0.0
JMAN_18409537,2023-01-20,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9014882,2023-01-20,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_9026067,2023-02-10,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2479657,2023-03-17,1800.0,1800.0,0.0,0.0,0.0,0.0
JMAN_9258120,2023-03-31,1308.0,1668.0,360.0,0.0,0.0,0.0
JMAN_2460628,2023-03-17,6306.0,6459.36,0.0,153.36,0.0,0.0
JMAN_9045452,2023-01-06,34386.84,37366.08,2536.68,442.56,2536.666667,0.0
JMAN_14674125,2023-02-24,9504.0,9504.0,0.0,0.0,0.0,0.0
JMAN_14519900,2023-01-06,2376.0,2376.0,0.0,0.0,0.0,0.0
JMAN_9028734,2023-01-20,5049.6,10591.926642995482,-5049.6,0.0,0.0,-5049.6
JMAN_9325725,2023-03-03,1743.12,2083.08,222.48,117.48,222.465,0.0
JMAN_10069485,2023-03-24,3528.0,3528.0,0.0,0.0,0.0,0.0
JMAN_2451881,2023-03-17,815.28,835.08,0.0,19.8,0.0,0.0
JMAN_2478786,2023-02-17,1632.0,1632.0,0.0,0.0,0.0,0.0
JMAN_9028556,2023-03-17,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_10951284,2023-03-31,36828.0,36828.0,0.0,0.0,0.0,0.0
JMAN_2444091,2023-01-27,120.0,180.0,60.0,0.0,60.0,0.0
JMAN_2453773,2023-02-03,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_9008188,2023-01-13,1500.0,10591.926642995482,-1500.0,0.0,0.0,-1500.0
JMAN_2465119,2023-03-31,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2325725,2023-02-10,116.88,119.16,0.0,2.28,0.0,0.0
JMAN_2474690,2023-01-27,3264.0,3264.0,0.0,0.0,0.0,0.0
JMAN_10026734,2023-02-24,10080.0,10080.0,0.0,0.0,0.0,0.0
JMAN_18409554,2023-01-06,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2466897,2023-01-13,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_9023355,2023-01-06,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9014882,2023-01-06,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_2473347,2023-02-10,16500.0,19668.0,3168.0,0.0,0.0,0.0
JMAN_9124812,2023-02-17,108.0,319.2,211.2,0.0,108.0,0.0
JMAN_9449275,2023-03-10,1728.0,1776.0,48.0,0.0,0.0,0.0
JMAN_9034116,2023-02-03,1452.0,1848.0,396.0,0.0,0.0,0.0
JMAN_9024511,2023-03-03,792.0,792.0,0.0,0.0,0.0,0.0
JMAN_9309647,2023-02-24,20184.0,22272.0,2088.0,0.0,2088.0,0.0
JMAN_10025258,2023-03-03,60.0,10591.926642995482,-60.0,0.0,0.0,-60.0
JMAN_9051235,2023-03-17,7128.0,7128.0,0.0,0.0,0.0,0.0
JMAN_2476017,2023-02-24,9234.24,9413.04,0.0,178.8,0.0,0.0
JMAN_10065601,2023-02-10,10800.0,10800.0,0.0,0.0,0.0,0.0
JMAN_2479512,2023-01-27,936.0,1116.0,180.0,0.0,0.0,0.0
JMAN_9003225,2023-01-13,13790.64,21240.6,7313.88,136.08,0.0,0.0
JMAN_9004992,2023-01-27,2100.0,10591.926642995482,-2100.0,0.0,0.0,-2100.0
JMAN_2476482,2023-02-10,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9182744,2023-01-13,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_15078349,2023-03-10,433.08,443.64,0.0,600.24,0.0,0.0
JMAN_18410835,2023-01-13,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_18409953,2023-01-20,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_11623101,2023-01-27,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_9552552,2023-01-13,2367.0,10591.926642995482,-2389.8,22.8,0.0,-2389.8
JMAN_10227669,2023-03-03,228.0,4500.0,4272.0,0.0,0.0,4272.0
JMAN_2375196,2023-03-31,871.56,913.44,0.0,41.88,0.0,0.0
JMAN_9003371,2023-02-10,2400.0,2400.0,0.0,0.0,0.0,0.0
JMAN_2457731,2023-02-24,129.84,132.36,0.0,2.52,0.0,0.0
JMAN_18391757,2023-02-03,420.0,420.0,0.0,0.0,0.0,0.0
JMAN_9031987,2023-02-03,60648.0,77760.0,17112.0,0.0,2592.0,0.0
JMAN_9492699,2023-02-03,19844.64,24379.68,3512.4,1022.64,3512.291765,0.0
JMAN_9005027,2023-02-10,2748.36,2869.92,0.0,121.56,0.0,0.0
JMAN_2482475,2023-02-10,1368.0,1368.0,0.0,0.0,0.0,0.0
JMAN_18410808,2023-01-20,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2476200,2023-02-24,5292.0,5292.0,0.0,0.0,0.0,0.0
JMAN_18409963,2023-01-20,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_10048042,2023-02-17,32400.0,9300.0,-23100.0,0.0,-14400.0,0.0
JMAN_2481540,2023-01-13,36768.0,62544.0,25776.0,0.0,25776.0,0.0
JMAN_2358714,2023-03-31,1299.36,10591.926642995482,-1332.11,32.75,0.0,-1299.36
JMAN_2479556,2023-01-20,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_9334156,2023-01-06,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9001140,2023-01-27,16500.0,16500.0,0.0,0.0,0.0,0.0
JMAN_2469242,2023-03-10,3399.12,3562.32,0.0,163.2,0.0,0.0
JMAN_2467010,2023-03-10,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_9544449,2023-03-31,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_10489734,2023-01-13,240.0,240.0,0.0,40.8,0.0,0.0
JMAN_18411228,2023-02-03,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_15702888,2023-01-13,684.0,684.0,0.0,0.0,0.0,0.0
JMAN_9089265,2023-02-10,8316.0,8316.0,0.0,0.0,0.0,0.0
JMAN_2396226,2023-01-06,115.8,117.12,0.0,1.32,0.0,0.0
JMAN_2398184,2023-02-24,3000.0,3000.0,0.0,0.0,0.0,0.0
JMAN_9008188,2023-01-06,1500.0,10591.926642995482,-1500.0,0.0,0.0,-1500.0
JMAN_9005782,2023-03-31,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_2439784,2023-02-17,60.0,120.0,60.0,0.0,60.0,0.0
JMAN_2478576,2023-03-10,1500.0,8940.0,7440.0,0.0,0.0,0.0
JMAN_9028070,2023-01-13,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_10467169,2023-03-10,2376.0,2760.0,384.0,0.0,0.0,0.0
JMAN_9043466,2023-02-03,20923.08,21844.68,499.56,422.04,0.0,499.56
JMAN_9449275,2023-02-17,1728.0,1776.0,48.0,0.0,0.0,0.0
JMAN_9309647,2023-03-03,20184.0,22272.0,2088.0,0.0,2088.0,0.0
JMAN_9034116,2023-02-17,1452.0,1848.0,396.0,0.0,0.0,0.0
JMAN_2481547,2023-03-24,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2468303,2023-02-10,480.0,540.0,60.0,0.0,60.0,0.0
JMAN_9026942,2023-03-03,3000.0,1380.0,-1620.0,0.0,0.0,-1812.0
JMAN_9160150,2023-03-10,1224.0,10591.926642995482,-1224.0,0.0,0.0,-1224.0
JMAN_18410407,2023-03-31,840.0,1104.0,264.0,0.0,0.0,0.0
JMAN_9004544,2023-03-31,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_2474216,2023-02-03,16416.0,16416.0,0.0,0.0,0.0,0.0
JMAN_9729502,2023-01-27,768.0,10591.926642995482,-768.0,0.0,0.0,-768.0
JMAN_2471063,2023-02-03,672.0,108.0,-564.0,0.0,-108.0,-456.0
JMAN_2474547,2023-02-24,300.0,900.0,600.0,0.0,600.0,0.0
JMAN_10364413,2023-02-03,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9401641,2023-03-03,7500.0,8940.0,1440.0,0.0,0.0,0.0
JMAN_9208635,2023-02-24,4704.0,10591.926642995482,-4704.0,0.0,0.0,-4704.0
JMAN_9208635,2023-03-10,4704.0,10591.926642995482,-4704.0,0.0,0.0,-4704.0
JMAN_2467128,2023-02-10,17022.48,17775.48,0.0,753.0,0.0,0.0
JMAN_2440850,2023-02-10,960.0,960.0,0.0,0.0,0.0,0.0
JMAN_9420806,2023-01-06,7128.0,7128.0,0.0,0.0,0.0,0.0
JMAN_2458607,2023-03-17,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9024511,2023-03-17,792.0,792.0,0.0,0.0,0.0,0.0
JMAN_2468966,2023-01-27,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9203571,2023-01-27,5364.0,10591.926642995482,-5364.0,0.0,0.0,-5364.0
JMAN_18410412,2023-03-31,456.0,0.0,-456.0,0.0,0.0,-456.0
JMAN_2466569,2023-02-10,17407.56,17744.88,0.0,337.32,0.0,0.0
JMAN_10243552,2023-01-27,17568.0,21960.0,4392.0,0.0,3792.0,0.0
JMAN_2469170,2023-02-24,15618.6,16309.68,0.12,690.96,0.0,0.0
JMAN_2460386,2023-03-24,5568.0,6636.0,1068.0,0.0,0.0,1068.0
JMAN_2475094,2023-03-17,1140.0,1140.0,0.0,0.0,0.0,0.0
JMAN_18391376,2023-02-24,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9022559,2023-03-03,43646.4,10591.926642995482,-43646.4,0.0,0.0,-43646.4
JMAN_9001024,2023-02-03,960.0,960.0,0.0,2938.08,0.0,0.0
JMAN_9021253,2023-03-10,4788.0,4788.0,0.0,0.0,0.0,0.0
JMAN_18410830,2023-03-17,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_10159761,2023-03-31,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9041676,2023-03-03,1968.0,10591.926642995482,-1968.0,0.0,0.0,-1968.0
JMAN_9811811,2023-02-10,14364.0,19488.0,5124.0,0.0,0.0,0.0
JMAN_9328421,2023-03-24,3456.0,3456.0,0.0,0.0,0.0,0.0
JMAN_9023427,2023-03-24,72.6,76.08,0.0,3.48,0.0,0.0
JMAN_10929230,2023-01-13,5940.0,7128.0,1188.0,0.0,1188.0,0.0
JMAN_9018253,2023-01-20,3296.88,3441.6,0.0,144.72,0.0,0.0
